	Probe.Set	Identifier	FirstOfLocuslink	FirstOfName	FirstOfFunction	Description	ANOVA.TREAT	ANOVA.CELL	ANOVA.INT	FDR_ANOVA.TREAT	FDR_ANOVA.CELL	FDR_ANOVA.INT	TTEST.ASTRO.DEX	TTEST.ASTRO.ALD	TTEST.ASTRO.DHT	TTEST.ASTRO.PRG	TTEST.ASTRO.ESR	TTEST.NEURO.DEX	TTEST.NEURO.ALD	TTEST.NEURO.DHT	TTEST.NEURO.PRG	TTEST.NEURO.ESR	FDR_TTEST.ASTRO.DEX	FDR_TTEST.ASTRO.ALD	FDR_TTEST.ASTRO.DHT	FDR_TTEST.ASTRO.PRG	FDR_TTEST.ASTRO.ESR	FDR_TTEST.NEURO.DEX	FDR_TTEST.NEURO.ALD	FDR_TTEST.NEURO.DHT	FDR_TTEST.NEURO.PRG	FDR_TTEST.NEURO.ESR	FOLD.ASTRO.DEX	FOLD.ASTRO.ALD	FOLD.ASTRO.DHT	FOLD.ASTRO.PRG	FOLD.ASTRO.ESR	FOLD.NEURO.DEX	FOLD.NEURO.ALD	FOLD.NEURO.DHT	FOLD.NEURO.PRG	FOLD.NEURO.ESR
149	ILMN_2588759	NM_146104.2	NP_666216.1	Aph1a			2.97005377578526e-12	1.1779927902358701e-08	2.60285328305242e-12	9.142617536207241e-10	3.42027536290959e-08	1.66922427071754e-09	7.64067306431365e-05	0.581400127485435	0.6081141921568161	0.488509984448376	0.835304362370439	0.834460606805382	0.9233796780907181	0.38982316962857305	0.5164378577866651	0.36746177015323905	0.009585361371215191	0.932103656638796	0.968616178573203	0.94361108336279	0.99275959311239	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.11668229166667	0.0614635416666669	0.061789062499999006	-0.07229687500000101	-0.0225625000000003	0.023854166666666298	-0.008559895833332831	-0.0788307291666666	0.06676822916666669	0.0853671875000002
150	ILMN_2608052	NM_145533.1	NP_663508.1	Smox			3.90411774659407e-12	0.066677591340773	0.003979174536473741	1.1938326677565202e-09	0.09856847336789601	0.180663131806429	4.2547818843233004e-05	0.00663438162844161	0.11055681625661701	0.266615113522152	0.68542468179552	0.0185141689850928	0.69899810735235	0.694006999378034	0.5853820412607951	0.26264383244677	0.00686924121422181	0.384361276426177	0.897934562361108	0.9108991004944981	0.9860111541866781	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.16006770833333	0.554111979166667	0.195138020833333	0.1676484375	0.054507812500000696	0.45451302083333406	0.0655078124999999	-0.0579791666666658	-0.0766562499999992	-0.211171875
151	ILMN_2674281	XR_031575.1		LOC100045343			4.2719067126197395e-12	1.0496631810134702e-37	8.330733091775331e-07	1.2977040825559502e-09	2.8577327665162698e-36	0.00015025908975767002	1.2406833835080199e-06	0.0063879167981613205	0.162666626488589	0.6704012175282711	0.396646831028429	0.0496555952649259	0.9691008914619771	0.7255347596179891	0.49069488974858905	0.582174302973899	0.000715597097259788	0.379611550499236	0.9105653379402481	0.9669860906855221	0.9671537680099781	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.693309895833334	-0.12339322916666601	-0.0709218749999998	-0.0380833333333346	-0.0413541666666681	-0.13607291666666702	-0.0017005208333333902	0.0232447916666665	0.0386822916666674	0.029200520833335002
152	ILMN_1250008	AK014174		Chk			4.58100086690799e-12	0.52942621473874	2.2108925620759702e-10	1.3825041439778402e-09	0.600455051074538	9.54072459451362e-08	0.000112329150899447	0.00902503709673785	0.39805740706894105	0.20270071279235902	0.87394460438138	0.30615605958449504	0.424338022231148	0.674783335500257	0.35512640324556205	0.7727150358118791	0.0121468061209158	0.42707395977592	0.9460622221157481	0.8963387377662221	0.9941703225312281	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.0510859375	0.325841145833333	-0.0763906250000002	0.10740625000000001	-0.0129843750000003	0.0747317708333339	0.0744531250000007	-0.0375885416666657	0.0923046875000004	0.0187005208333337
153	ILMN_1243741	NM_013646.1	NP_038674.1	Rora			4.75148478275076e-12	1.2690619289541902e-30	9.63801831186941e-07	1.4246432360956702e-09	1.54244973697106e-29	0.00017050799139167	0.00015279010961930802	0.0795375220364388	0.27978169215839205	0.555540916567006	0.5299751400802151	0.0033095180999031504	0.0486124550830425	0.297579116249929	0.39477645115675103	0.7458060312204351	0.0145617679045848	0.678537621858708	0.9313076710536411	0.95337656346638	0.9746040027443561	0.7796616772700411	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.763187499999999	0.180895833333333	-0.0645703125000008	0.034997395833332896	-0.044942708333334004	0.14915885416666602	0.0784999999999982	-0.07053645833333459	-0.044182291666667005	-0.0262864583333347
154	ILMN_1213954	NM_011361.1	NP_035491.1	Sgk1			5.045106615005299e-12	6.31214822990821e-28	6.34845969136798e-09	1.5029209860726102e-09	6.02557643927603e-27	1.99410733189949e-06	6.14554093652901e-06	0.000211187971456188	0.349065185128137	0.0851973679718356	0.9591713499900331	0.101616213071124	0.51229022019658	0.669940794105305	0.7526708474296061	0.904394097002531	0.00202095429959637	0.0911345177011029	0.93635071462237	0.860368018443404	0.99839629168557	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.511265625	0.889408854166668	0.13989322916666902	0.257059895833336	-0.007773437499999151	0.2271796875	0.0629453124999984	0.0489114583333325	0.0350546874999988	-0.0118749999999999
155	ILMN_2582706	AK080817		B230312E02Rik			5.87136952842505e-12	1.8071207258923698e-11	2.77285627786917e-08	1.7378501064454999e-09	6.079562287603219e-11	7.11299254301838e-06	0.000180847816194814	0.0029110590748199503	0.282575185591232	0.5976972428540921	0.9900443954212741	0.20158977994042201	0.8507719635207981	0.845831160181796	0.42459574781260706	0.5500889434093691	0.0161152341671065	0.29444351677110003	0.9313076710536411	0.9578545715250921	0.9999642045863931	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.10210416666667	0.43271093750000106	-0.112546875	-0.0441692708333328	0.00094270833333443	0.155690104166666	-0.0170104166666665	-0.0166744791666664	-0.0712265624999997	-0.0813359374999996
156	ILMN_1253919	NM_011337.2	NP_035467.1	Ccl3			6.3609591121484994e-12	5.7287794581602e-17	0.0147600519511727	1.8707702295818103e-09	2.57365890933147e-16	0.433441117864638	3.3742847659518e-06	0.0167894159153454	0.0349294618859123	0.760185476214541	0.0883022113562424	0.00036575943409963103	0.0876733827960967	0.412121590623569	0.361482598129489	0.971680701524066	0.0013203747862971	0.49504118165719	0.8845768646342911	0.975687500293934	0.9344603195070771	0.358633539470323	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-1.7885390625	-0.211260416666667	0.20407552083333302	0.0382786458333353	0.21129427083333302	-0.930520833333333	-0.2506875	0.41496875	-0.117622395833333	0.0058619791666672
157	ILMN_1224472	NM_013652.2	NP_038680.1	Ccl4			6.68014798674036e-12	1.9533802601296e-10	0.0156960299849545	1.95220982999841e-09	6.2371468177321e-10	0.447099622779326	6.58119621407944e-06	0.017341741299130898	0.47141880540116904	0.5581411303806291	0.949767728736528	0.000605686481380563	0.0850174547269536	0.7014065460166641	0.550239848799373	0.786468738710499	0.00205753237625778	0.49782592929863706	0.9524333835731791	0.9541221568947211	0.998196346409513	0.44826947164339603	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-1.9082421875	-0.386294270833334	0.0790885416666676	-0.0718567708333335	0.006908854166667311	-0.9261276041666681	-0.2115546875	0.181072916666666	-0.0691406250000011	0.0387864583333322
158	ILMN_1253191	AK087605		E230024B12Rik			9.3610558507703e-12	5.9764181348405805e-19	0.00033235962920459403	2.7184741688897303e-09	3.00637466998724e-18	0.0257058182896029	7.628409238802359e-07	0.00017780888929707403	0.70729381145313	0.323151502083008	0.6298976861366871	0.006514163503150961	0.688958054833111	0.40217490752329105	0.25691470340704503	0.700796011324137	0.000525722639093224	0.0864226068884538	0.977610230713825	0.915013194470317	0.9812704297634021	0.936914954111807	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.10407291666667	0.691109375	-0.0441744791666672	0.1373828125	-0.0557968750000004	0.44886197916666704	0.0678645833333338	-0.0950286458333327	-0.12585677083333202	-0.0361588541666666
159	ILMN_2715546	NM_008161.2	NP_032187.2	Gpx3			1.0538289458613199e-11	8.9825969387559e-40	2.51048496896817e-09	3.0412186091375403e-09	3.3802969115738797e-38	8.58660244126937e-07	2.9097107288147502e-05	0.0144659496654257	0.6378610618303391	0.302098570636178	0.552539781141066	0.10894891131700601	0.83110056673927	0.23885523557304103	0.5296056312134381	0.38453777167573105	0.00545681353512128	0.476665885947181	0.9704877304706041	0.9126288011191711	0.976652176694171	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.05807552083333	0.357713541666666	-0.0438463541666678	0.1111171875	-0.0662239583333335	0.16405729166666702	-0.0126953125	0.159315104166666	0.0579010416666677	-0.0531796874999984
160	ILMN_2687745	NM_025802.2	NP_080078.1	Pnpla2			1.0811986283274499e-11	2.1885856692905097e-34	1.99461584384774e-07	3.1008239418876702e-09	3.9832776781166703e-33	4.07519433512502e-05	1.4111824410257203e-05	0.0007264591655634311	0.847912715123828	0.380140069054174	0.973144522591967	0.12359340332438701	0.16649692175793102	0.7641395805184841	0.320737597445487	0.444109749346392	0.0034659541506341304	0.17470586203503102	0.9874473979600351	0.926404578482474	0.9988646289944181	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.0993984375	0.46863802083333206	-0.0186770833333352	0.12041927083333301	0.00294531249999963	0.207744791666668	-0.0984973958333324	-0.0246276041666658	-0.06752604166666559	-0.0751406249999995
161	ILMN_3136744	NM_001013370.1	NP_001013388.1	Sesn1			1.1774675660528899e-11	9.367857259315739e-29	0.0604714906730228	3.3560732959831102e-09	9.61439077776494e-28	0.8558996294586111	7.412398064660721e-05	0.0112529661342662	0.37037963612255503	0.183864545717318	0.787006769534858	0.0013480394496982401	0.5909135470554531	0.9559612637726371	0.276938500280686	0.61848988294726	0.00951458728522906	0.45924440283571405	0.940419020980871	0.892502179981928	0.9900636261958811	0.601992826055956	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.799885416666667	0.212807291666667	-0.105507812499999	0.10344270833333401	-0.0235130208333327	0.513143229166667	0.0711328125000001	0.004236979166664771	0.13721354166666602	0.037817708333332006
162	ILMN_2987862	NM_011066.1	NP_035196.1	Per2			1.1883782586889398e-11	2.27740446940461e-08	2.6722314238229698e-06	3.36639127096338e-09	6.506829649791999e-08	0.00040588030843290103	0.0005063380632474111	0.000756258817470738	0.582946623201816	0.008581304910364091	0.343358140998957	0.0039894513675059	0.105519421836367	0.62004781768484	0.8239325750139611	0.541930999364399	0.0316368792048524	0.17907433147637902	0.9654154814713141	0.7664084582807581	0.9576695138922271	0.8215406724570171	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.8126328124999991	0.598408854166667	-0.0460572916666671	0.28021614583333404	-0.0867994791666664	0.23375260416666602	0.14123177083333402	0.0424375000000001	-0.0257031250000015	-0.0359999999999996
163	ILMN_2689998	NM_010218.2	NP_034348.2	Fjx1			1.28051486583951e-11	6.908277899341851e-30	7.3114599978401705e-09	3.6052739887361905e-09	7.88390567781045e-29	2.2357573108627295e-06	1.0203741870741502e-05	0.042507646823757	0.757020630929621	0.701687071753327	0.107403540837851	0.9179848314873731	0.21738919083093802	0.040602953245511005	0.0693019299356441	0.20929243594121602	0.00272339639965098	0.610219367639763	0.9823497784248141	0.9704435019752381	0.934626371936716	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.7125885416666661	-0.186328125000001	0.0255989583333331	0.0311692708333347	0.11309635416666801	0.005252604166665621	0.0850859375000006	0.126416666666666	0.153252604166665	0.10153385416666601
164	ILMN_2919411	NM_001013365.1	NP_001013383.1	Osm			1.3398094122900898e-11	3.5908783307090603e-37	1.14402425950409e-08	3.74935513958077e-09	9.00625834014993e-36	3.36459720753769e-06	9.1784407335212e-05	0.06988632053835969	0.0574393363189208	0.8510583997458111	0.0868188866158265	0.14419354855422	0.615488491441169	0.391199807513877	0.186147647884421	0.515709268666664	0.0107564802647109	0.6649490402952261	0.8845768646342911	0.98663222337233	0.9344603195070771	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.6370416666666671	-0.11581770833333101	0.22689322916666702	0.0135859375000003	0.127255208333334	-0.0707473958333331	-0.026919270833333002	0.0564505208333337	-0.0904791666666664	0.0453385416666672
165	ILMN_1249877	AK054516		E330035H20Rik			1.42373181992828e-11	1.93092571208809e-51	1.7595595563281397e-11	3.96020440080533e-09	1.0367274863948299e-48	9.2324889720336e-09	5.673437583101139e-06	0.15342575444326	0.0901414842519153	0.17232650619831802	0.21504730142984602	0.51016931967087	0.206362162916778	0.786623387756463	0.197671670345985	0.547837088534016	0.0019262154923684702	0.763391466413271	0.8891786276787611	0.8875455807660011	0.947590825987574	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.8552447916666671	0.0700130208333327	-0.111432291666667	-0.0907031249999992	-0.06668749999999869	0.0515364583333335	0.0918671875000001	0.025440104166667	0.0851953124999998	0.054135416666667005
166	ILMN_2544343	NM_138672.2	NP_619613.2	Stab1			1.6227525114377198e-11	5.8172190007186e-09	0.00153372426005081	4.48676493791168e-09	1.7197277043292202e-08	0.0881430117311965	5.15775886306316e-05	5.5633176041976306e-05	0.127873214529468	0.0321475227751512	0.19081413794058702	0.0408498055541497	0.25679104086402704	0.686357706494453	0.41844354550688806	0.22238768939998502	0.00773620349540249	0.0494001205877349	0.899842903383365	0.845270986155032	0.9444110421586691	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.813838541666666	0.49559895833333206	0.151546874999999	0.12470572916666502	0.10647395833333201	0.32245052083333403	0.10388802083333301	-0.0357057291666667	0.0539687499999992	-0.0954557291666678
167	ILMN_2656498	NM_019739.2	NP_062713.2	Foxo1			1.79512273218699e-11	2.0105704711232598e-23	1.06605017507695e-10	4.93380934738107e-09	1.3444761902048602e-22	4.9223800784003194e-08	1.3127264627332201e-05	0.0010542536418597201	0.7162722524806361	0.0253855211604447	0.854459713333033	0.70157387864005	0.879863889830588	0.938208736855008	0.635413855453392	0.902921134905539	0.0032764233346077604	0.20539707873093102	0.9785692115282021	0.845270986155032	0.994143976890932	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.31434114583333	0.603015625000001	0.0479973958333346	0.354531250000001	0.0195911458333349	0.053070312500000896	-0.0166145833333324	-0.008015624999998751	0.0496692708333342	0.0116197916666678
168	ILMN_3155245	NM_175476.3	NP_780685.2	Arhgap25			2.11142766682295e-11	1.07560770070346e-31	0.00011981936779336301	5.76882018271497e-09	1.4689473520343502e-30	0.0110429929909995	0.000253060859500256	0.39608918192566	0.142030588017963	0.0800976747730062	0.291410084512711	0.00167940627083288	0.64902330027468	0.136493026920217	0.07457086166680289	0.28626841481778803	0.019974072011222	0.8758271183907411	0.9063307399332111	0.85703128377737	0.9558446186724281	0.6684905616330791	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.9322265625	0.1459375	0.21425260416666703	0.242809895833334	0.167117187500001	-0.257135416666666	0.0384270833333336	0.267442708333334	0.0817109375000005	0.11836979166666801
169	ILMN_1232065	XM_147067.6	XP_147067.5	Tmem22			2.29281765315845e-11	0.5092273048492371	1.40626376726537e-09	6.227562489231661e-09	0.580956726066975	5.07287681169619e-07	4.5558382049188706e-05	0.00043242175451716603	0.38465200596715104	0.41144938722776	0.13814203414151402	0.39956831011686805	0.9850078743964571	0.5101411192297081	0.426081491945536	0.988003254841834	0.0071958242276888105	0.138713199734423	0.944108273829771	0.9294642365243181	0.934626371936716	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.7171875000000011	-0.37513020833333305	0.0445026041666665	-0.0556510416666676	0.0858723958333325	-0.07407031250000169	0.0014713541666662201	-0.0426484375000022	0.0606015624999987	0.00120833333333081
170	ILMN_2665490	NM_019980.1	NP_064364.1	Litaf			2.3648260613511702e-11	6.61628009244717e-36	0.44804375781006106	6.34845805562959e-09	1.41697642388059e-34	0.9999978870935041	2.54940205572523e-05	0.265711424136151	0.0735839620846997	0.46911178801269404	0.0466204546274158	0.0036163112091340804	0.441438107670626	0.370865061259451	0.806257106214958	0.679868901473739	0.0050959346545912	0.82608128858488	0.88701536962004	0.9394404170815731	0.9148426913910791	0.8078116071526721	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.5777265625000011	0.0759635416666669	0.129026041666668	0.042307291666668696	0.0950598958333337	-0.473354166666667	-0.091697916666666	0.157369791666667	0.023221354166667003	0.044684895833333
171	ILMN_2521893	BC064076.1		scl0015365.1_6			2.3512545513946298e-11	1.05585615734668e-38	1.31205297736847e-09	6.34845805562959e-09	3.3879848651372903e-37	4.77029402968597e-07	4.2235073563305e-05	0.0522100802058253	0.42572779759696106	0.259116444784878	0.19132641810012702	0.537386603677773	0.17757933468643403	0.48001890791411306	0.5697977481520381	0.581486031693589	0.006856524733804011	0.635197653479121	0.9483965318822891	0.9108991004944981	0.9444110421586691	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.8396223958333331	-0.10947395833333401	0.0519322916666667	-0.096658854166666	-0.0809453125000008	-0.0403333333333329	0.058377604166667006	0.0666484375000005	-0.0230859374999994	-0.032135416666665896
172	ILMN_2423730	NM_172768		A930008A22Rik			2.38030321440517e-11	4.610767898266581e-15	9.415328713800881e-10	6.35307055618174e-09	1.85774517394905e-14	3.59292056224002e-07	1.2273355408982302e-05	0.008404704615745651	0.862425038440862	0.0669661380240628	0.800111611819012	0.869464265984578	0.43236983609588503	0.254581345513821	0.8810543200752511	0.184775605570272	0.0031483884036352604	0.41635766932386	0.988472198890141	0.856438579894999	0.9908283471101241	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.859229166666667	-0.264981770833332	0.011088541666668	-0.11269791666666701	-0.0156510416666666	0.010643229166666001	-0.06076302083333301	0.101283854166667	-0.0125546874999998	0.11667708333333202
173	ILMN_2658198	NM_177469.3	NP_803420.2	Gpr123			2.41828126159422e-11	1.4300519694111099e-28	2.00726848006074e-10	6.39705889788966e-09	1.44646702378069e-27	8.743737245124959e-08	1.52995313049887e-06	0.0369044566390979	0.17696793528985802	0.112839895764116	0.15119912688016	0.339158359774804	0.9935704700329061	0.365929404467552	0.5537528080284441	0.35233120062919304	0.000800715023549867	0.594082245094207	0.9132682544287011	0.8732401833334721	0.934626371936716	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.9799322916666681	-0.188937500000002	-0.114033854166667	-0.13921354166666702	-0.0718098958333346	-0.0544687499999998	0.0005703125000007251	0.0612395833333341	-0.0439999999999987	-0.0972187499999997
174	ILMN_2767605	NM_008505.3	NP_032531.1	Lmo2			2.42449280359226e-11	4.53580004399484e-33	1.12596356664375e-05	6.39705889788966e-09	7.209501935677041e-32	0.00141277830777741	7.70166991969687e-05	0.0849746072338323	0.23151203166081702	0.45865115819565205	0.82244015289536	0.380024447646342	0.604649742249956	0.0704699830326159	0.39170332795463403	0.585078363329614	0.009585361371215191	0.687869141430118	0.9203368423243761	0.9379549983320651	0.9926276003514771	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.878101562499999	-0.14191145833333402	0.0813411458333331	-0.0462473958333334	-0.0177526041666667	-0.130299479166666	0.0624062500000004	0.25257812500000104	0.0977135416666659	0.0614947916666662
175	ILMN_3099242	NM_001025566.1	NP_001020737.1	Chka			2.48630428452444e-11	1.0263916810726e-05	6.82819107914008e-10	6.52287579736543e-09	2.5062194332018002e-05	2.6947426913522496e-07	3.60762624761225e-05	0.0030553446486661904	0.0356653610291111	0.0759137008727362	0.89750156069519	0.519680977753292	0.6714513862440811	0.518988723560004	0.471589534655282	0.478816961586967	0.00616957534656475	0.294808761999361	0.8845768646342911	0.85703128377737	0.9948549890456021	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.38609895833333	0.4801796875	0.27500520833333303	0.27347395833333404	0.0135390624999996	0.0605572916666652	-0.0448359375000003	0.0823567708333321	-0.079468750000002	-0.0660911458333349
176	ILMN_1258376	NM_001033525.2	NP_001028697.1	Kcnk6			2.5296088902639598e-11	4.4789123720979e-36	0.000133237199462105	6.59899214118917e-09	9.79210700138486e-35	0.0120651075755123	0.00023165822742557602	0.0073197956261069905	0.23692239537845702	0.030744305031191	0.647372372660455	0.00021191765756014102	0.0363733311328954	0.22931498136533202	0.156537470903949	0.6172383064683621	0.018965579775086002	0.399036886941989	0.921283583845886	0.845270986155032	0.9821147323495051	0.29651775515702905	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.27261458333333	0.7502499999999991	0.17289322916666602	0.463541666666666	0.0751588541666663	0.48940104166666704	0.128179687499999	0.151846354166667	0.0851692708333331	-0.029065104166666498
177	ILMN_3119014	NM_205536.1	NP_991099.1	Elk3			2.8833028835896497e-11	1.28270998637644e-38	0.0855234961590842	7.479417266678011e-09	4.0539254559169e-37	0.9601147521544581	0.00014341387955745102	0.193299689804348	0.474910502622081	0.688883075200309	0.961676714709858	0.0254941917431627	0.6902448694846851	0.48821343825259	0.9693339467794071	0.44439964857245706	0.014148858503441001	0.7935654454810781	0.952954462450694	0.96834665690294	0.9985437076536071	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.7271484375	-0.12546875000000102	0.0522968749999997	-0.039505208333332896	-0.0045755208333329	-0.37708333333333305	-0.0329036458333327	0.07461979166666839	0.00361197916666711	0.0627838541666677
178	ILMN_2777530	NM_008430		Kcnk1			2.93001070713383e-11	2.62507796808171e-38	3.16996329306776e-08	7.558118122413261e-09	7.881037067503561e-37	7.99835437672736e-06	5.1603731030102806e-05	0.00761531122285854	0.437618145228554	0.5006782108834761	0.14042808115684402	0.0174781075707989	0.41718059331675206	0.11745275165972	0.7866553459744161	0.239358605516333	0.00773620349540249	0.40009979559958403	0.9492133361805811	0.94631199807193	0.934626371936716	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.8026328125000011	0.300375000000001	0.0629270833333333	0.0502369791666677	0.0581744791666665	0.154830729166669	0.044437500000000796	0.102851562500001	0.0156145833333348	0.0834270833333335
179	ILMN_2439044	NM_023317		Nde1			3.38117575892968e-11	1.3409955878985898e-40	0.0677571745747964	8.67346719404549e-09	5.8031049930299595e-39	0.8899322674527921	0.00433498995525963	0.662282403521097	0.17625743427016702	0.13531098374050402	0.272997608139162	4.4832022549604494e-06	0.0326613633715179	0.0249308754079806	0.431259660268127	0.169483372595253	0.11456812006052301	0.9505702753101051	0.9132682544287011	0.882078484742962	0.9543617943926811	0.0678472309699546	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.283513020833334	0.0293750000000017	-0.140130208333332	-0.102770833333333	-0.10832552083333301	0.569005208333333	0.20259895833333502	0.12942187500000002	0.0439192708333334	0.08302343750000139
180	ILMN_1220686	AK009805		Car14			3.5224100673305396e-11	9.64519846070457e-09	9.381302684565141e-12	8.93647046422638e-09	2.81497625766116e-08	5.09614435478954e-09	1.24869827841528e-05	0.611399424209743	0.10132572156475801	0.062534086622074	0.163999777987966	0.24658290601281402	0.024730077196425098	0.23850759659023202	0.0198499346958249	0.00623829455514565	0.0031854913982070202	0.938335339143145	0.89561046130287	0.856438579894999	0.939539445262876	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.591333333333334	0.0224348958333334	-0.0912369791666663	-0.13053125000000002	-0.0848906249999999	0.09329166666666659	0.145989583333333	0.058208333333333	0.10696614583333301	0.20352343749999902
181	ILMN_1246841	NM_009046.2	NP_033072.2	Relb			3.50722209520777e-11	8.8486467300199e-35	3.02475174676226e-08	8.93647046422638e-09	1.6841608166197003e-33	7.69146735370663e-06	0.00039450864861761704	0.0007252797868611881	0.246694158974534	0.013679949367980799	0.15120171078215502	0.23218761441288	0.6147379918433751	0.506609504273524	0.7241575695129121	0.33762717055276403	0.0269639066686497	0.17470586203503102	0.9227069220637131	0.8122010281753471	0.934626371936716	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	-0.701924479166665	-0.287830729166666	0.0751614583333335	-0.122403645833332	0.0766666666666662	-0.0960260416666667	0.0315234374999989	-0.0396927083333338	0.0231015624999991	0.0852083333333331
182	ILMN_2829594	NM_010479.2	NP_034609.2	Hspa1a			3.9639654294374095e-11	1.9192068649737602e-30	7.48592760526926e-09	9.94739889885016e-09	2.2946001497487902e-29	2.27404750819541e-06	0.000124052979182507	0.032092899654375596	0.381409413977422	0.705719749515594	0.40306083345070604	0.7125950783565671	0.594642871018987	0.0789622023681997	0.131779971588975	0.0247113004060271	0.0129453832362882	0.574628673008165	0.943833943002025	0.9709455532949871	0.9671537680099781	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.8509166666666671	0.17057552083333102	-0.0618619791666681	-0.0451328125000003	-0.0552005208333348	-0.0290651041666674	-0.0377604166666679	-0.146716145833334	-0.09769791666666801	-0.19535156250000102
183	ILMN_2733887	NM_021462.3	NP_067437.1	Mknk2			3.95342935495211e-11	1.03661530910979e-20	3.69912833422888e-11	9.94739889885016e-09	5.818705966792529e-20	1.8170590606881302e-08	6.881190052607349e-06	9.70683378328973e-05	0.8387063915264961	0.0326951675392899	0.36755543851660605	0.7348474499865131	0.6739860940838961	0.0655792325100962	0.7205492452752481	0.824459295793585	0.00209034256242823	0.06591225633965	0.98634605879656	0.845270986155032	0.9633946539593081	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	0.992700520833333	0.5407500000000011	0.0174062499999987	0.19167447916666602	0.0442343750000003	0.0310052083333332	0.0326562500000023	0.10495572916666701	0.0357916666666682	-0.0110260416666659
184	ILMN_2734142	NM_009228.1	NP_033254.1	Snta1			4.0608804180277594e-11	3.98105902142438e-30	2.08782004050719e-08	1.0135518509298e-08	4.6279309983698196e-29	5.50874300287881e-06	1.0960511851583e-05	0.00023792614740526002	0.5310402641219171	0.0139113858581806	0.743396222481844	0.20018407225862703	0.31230089087315804	0.573545161281773	0.7284516145209481	0.5920403075582641	0.00289194670991425	0.0979605828978428	0.9597886023746011	0.812817568610608	0.988803998506053	0.9999864087421151	0.9999126459558031	0.9999854347175571	0.9997888094014671	0.9999302920801281	1.2252682291666699	0.6322734375	0.028098958333332598	0.296484375	0.0314583333333331	0.129369791666665	0.0886276041666658	-0.0932239583333345	0.035885416666666003	0.0632708333333323
